complex_name,protein_path,ligand_description,protein_sequence
Isosorbide_Dinitrate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Isosorbide_Dinitrate.sdf,
FENBUFEN,2GQG_one_chain_docking.pdb,ligand_sdf_files/FENBUFEN.sdf,
Trimazosin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Trimazosin.sdf,
Amezinium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Amezinium.sdf,
Glibenclamide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Glibenclamide.sdf,
Oxamniquine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Oxamniquine.sdf,
Potassium_Acetate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Potassium_Acetate.sdf,
Cefroxadine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cefroxadine.sdf,
Carzinophilin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Carzinophilin.sdf,
Hydrogen_peroxide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Hydrogen_peroxide.sdf,
Tripelennamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tripelennamine.sdf,
Lonafarnib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Lonafarnib.sdf,
Trichlormethiazide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Trichlormethiazide.sdf,
Nepafenac,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nepafenac.sdf,
Pyrvinium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pyrvinium.sdf,
Baclofen,2GQG_one_chain_docking.pdb,ligand_sdf_files/Baclofen.sdf,
Penciclovir,2GQG_one_chain_docking.pdb,ligand_sdf_files/Penciclovir.sdf,
Hydrochlorothiazide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Hydrochlorothiazide.sdf,
Ammonium_lactate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ammonium_lactate.sdf,
Sulfamethizole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sulfamethizole.sdf,
Octreotide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Octreotide.sdf,
PITAVASTATIN_CALCIUM,2GQG_one_chain_docking.pdb,ligand_sdf_files/PITAVASTATIN_CALCIUM.sdf,
Iloperidone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Iloperidone.sdf,
Clonixin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Clonixin.sdf,
Cenobamate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cenobamate.sdf,
Magnesium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Magnesium.sdf,
Amantadine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Amantadine.sdf,
Busulfan,2GQG_one_chain_docking.pdb,ligand_sdf_files/Busulfan.sdf,
Buprenorphine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Buprenorphine.sdf,
Levomethadyl_Acetate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Levomethadyl_Acetate.sdf,
Eplerenone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Eplerenone.sdf,
Carbetocin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Carbetocin.sdf,
Monoctanoin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Monoctanoin.sdf,
Temozolomide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Temozolomide.sdf,
Melinamide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Melinamide.sdf,
Pimozide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pimozide.sdf,
Fedratinib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fedratinib.sdf,
Nemonoxacin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nemonoxacin.sdf,
Valdecoxib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Valdecoxib.sdf,
Copper,2GQG_one_chain_docking.pdb,ligand_sdf_files/Copper.sdf,
Eluxadoline,2GQG_one_chain_docking.pdb,ligand_sdf_files/Eluxadoline.sdf,
Futibatinib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Futibatinib.sdf,
Epinephrine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Epinephrine.sdf,
Brilliant_Blue_G_Ophthalmic_Solution,2GQG_one_chain_docking.pdb,ligand_sdf_files/Brilliant_Blue_G_Ophthalmic_Solution.sdf,
Propylhexedrine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Propylhexedrine.sdf,
Rilpivirine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Rilpivirine.sdf,
Flecainide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Flecainide.sdf,
Rimegepant,2GQG_one_chain_docking.pdb,ligand_sdf_files/Rimegepant.sdf,
Rosiglitazone_XR,2GQG_one_chain_docking.pdb,ligand_sdf_files/Rosiglitazone_XR.sdf,
Valsartan,2GQG_one_chain_docking.pdb,ligand_sdf_files/Valsartan.sdf,
Iprodione,2GQG_one_chain_docking.pdb,ligand_sdf_files/Iprodione.sdf,
Pegunigalsidase_alfa,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pegunigalsidase_alfa.sdf,
Mizolastine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mizolastine.sdf,
Lercanidipine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Lercanidipine.sdf,
Epicillin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Epicillin.sdf,
Arformoterol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Arformoterol.sdf,
Penbutolol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Penbutolol.sdf,
Gemifloxacin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Gemifloxacin.sdf,
Actarit,2GQG_one_chain_docking.pdb,ligand_sdf_files/Actarit.sdf,
Viloxazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Viloxazine.sdf,
Amlodipine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Amlodipine.sdf,
Topiramate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Topiramate.sdf,
Guggulsterone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Guggulsterone.sdf,
Oxytocin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Oxytocin.sdf,
Ivabradine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ivabradine.sdf,
Levomilnacipran,2GQG_one_chain_docking.pdb,ligand_sdf_files/Levomilnacipran.sdf,
Isosorbide_Mononitrate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Isosorbide_Mononitrate.sdf,
Nalfurafine_hcl,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nalfurafine_hcl.sdf,
Meclofenamic_acid,2GQG_one_chain_docking.pdb,ligand_sdf_files/Meclofenamic_acid.sdf,
Orphenadrine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Orphenadrine.sdf,
Mavacamten,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mavacamten.sdf,
Schizophyllan,2GQG_one_chain_docking.pdb,ligand_sdf_files/Schizophyllan.sdf,
Pentetate_zinc_trisodium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pentetate_zinc_trisodium.sdf,
LOMERIZINE,2GQG_one_chain_docking.pdb,ligand_sdf_files/LOMERIZINE.sdf,
Diazepam,2GQG_one_chain_docking.pdb,ligand_sdf_files/Diazepam.sdf,
Oxymetholone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Oxymetholone.sdf,
Clodronate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Clodronate.sdf,
Enoxacin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Enoxacin.sdf,
Framycetin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Framycetin.sdf,
Kinetin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Kinetin.sdf,
Novobiocin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Novobiocin.sdf,
Pyronaridine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pyronaridine.sdf,
Pemetrexed,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pemetrexed.sdf,
Sertraline,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sertraline.sdf,
Nizatidine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nizatidine.sdf,
Folic_Acid,2GQG_one_chain_docking.pdb,ligand_sdf_files/Folic_Acid.sdf,
Etodolac,2GQG_one_chain_docking.pdb,ligand_sdf_files/Etodolac.sdf,
Meglitinides,2GQG_one_chain_docking.pdb,ligand_sdf_files/Meglitinides.sdf,
BIBW_2992,2GQG_one_chain_docking.pdb,ligand_sdf_files/BIBW_2992.sdf,
Isopropamide_iodide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Isopropamide_iodide.sdf,
Dacarbazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dacarbazine.sdf,
Cefotaxime,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cefotaxime.sdf,
Demecarium_bromide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Demecarium_bromide.sdf,
Cysteine_Hydrochloride,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cysteine_Hydrochloride.sdf,
Nartograstim,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nartograstim.sdf,
Urea,2GQG_one_chain_docking.pdb,ligand_sdf_files/Urea.sdf,
Betamethasone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Betamethasone.sdf,
Cefpodoxime,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cefpodoxime.sdf,
Vidarabine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Vidarabine.sdf,
Letrozole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Letrozole.sdf,
Tiotropium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tiotropium.sdf,
Bupropion,2GQG_one_chain_docking.pdb,ligand_sdf_files/Bupropion.sdf,
Dyphylline,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dyphylline.sdf,
Spiramycin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Spiramycin.sdf,
Icatibant,2GQG_one_chain_docking.pdb,ligand_sdf_files/Icatibant.sdf,
Andrographolide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Andrographolide.sdf,
Pemafibrate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pemafibrate.sdf,
Aceclofenac,2GQG_one_chain_docking.pdb,ligand_sdf_files/Aceclofenac.sdf,
Acrisorcin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Acrisorcin.sdf,
Rezafungin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Rezafungin.sdf,
Rufinamide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Rufinamide.sdf,
Arteflene,2GQG_one_chain_docking.pdb,ligand_sdf_files/Arteflene.sdf,
Tofacitinib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tofacitinib.sdf,
Uridine_triacetate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Uridine_triacetate.sdf,
Miltefosine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Miltefosine.sdf,
Penicillingit,2GQG_one_chain_docking.pdb,ligand_sdf_files/Penicillingit.sdf,
Hydroxyzine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Hydroxyzine.sdf,
Ridostin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ridostin.sdf,
Cephalexin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cephalexin.sdf,
Mezlocillin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mezlocillin.sdf,
Enprostil,2GQG_one_chain_docking.pdb,ligand_sdf_files/Enprostil.sdf,
Benperidol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Benperidol.sdf,
Lentinan,2GQG_one_chain_docking.pdb,ligand_sdf_files/Lentinan.sdf,
Theophylline,2GQG_one_chain_docking.pdb,ligand_sdf_files/Theophylline.sdf,
Doxepin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Doxepin.sdf,
Tolonium_chloride,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tolonium_chloride.sdf,
Proparacaine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Proparacaine.sdf,
Clopamide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Clopamide.sdf,
Copper_dotatate_Cu_64,2GQG_one_chain_docking.pdb,ligand_sdf_files/Copper_dotatate_Cu_64.sdf,
Meticillin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Meticillin.sdf,
Thallous_Chloride_Tl_201,2GQG_one_chain_docking.pdb,ligand_sdf_files/Thallous_Chloride_Tl_201.sdf,
TECFIDERA,2GQG_one_chain_docking.pdb,ligand_sdf_files/TECFIDERA.sdf,
Gentamicin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Gentamicin.sdf,
Pemoline,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pemoline.sdf,
BENZYL_BENZOATE,2GQG_one_chain_docking.pdb,ligand_sdf_files/BENZYL_BENZOATE.sdf,
Istradefylline,2GQG_one_chain_docking.pdb,ligand_sdf_files/Istradefylline.sdf,
Metaraminol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Metaraminol.sdf,
Pilocarpine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pilocarpine.sdf,
Tipranavir,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tipranavir.sdf,
Aldosterone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Aldosterone.sdf,
Butylscopolamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Butylscopolamine.sdf,
Fluoxetine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fluoxetine.sdf,
Azathioprine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Azathioprine.sdf,
Clomiphene_Citrate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Clomiphene_Citrate.sdf,
Dabigatran,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dabigatran.sdf,
Indocyanine_green,2GQG_one_chain_docking.pdb,ligand_sdf_files/Indocyanine_green.sdf,
Bictegravir__emtricitabine_and_tenofovir_alafenamide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Bictegravir__emtricitabine_and_tenofovir_alafenamide.sdf,
Sodium_nitrite,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sodium_nitrite.sdf,
Thiothixene,2GQG_one_chain_docking.pdb,ligand_sdf_files/Thiothixene.sdf,
Fleroxacin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fleroxacin.sdf,
Otilonium_bromide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Otilonium_bromide.sdf,
Apraclonidine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Apraclonidine.sdf,
Metronidazole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Metronidazole.sdf,
Clotrimazole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Clotrimazole.sdf,
Pyruvic_acid,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pyruvic_acid.sdf,
Sulindac,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sulindac.sdf,
Sertaconazole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sertaconazole.sdf,
Phendimetrazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Phendimetrazine.sdf,
Denopamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Denopamine.sdf,
Ademetionine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ademetionine.sdf,
Barbital,2GQG_one_chain_docking.pdb,ligand_sdf_files/Barbital.sdf,
Proquazone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Proquazone.sdf,
Sitagliptin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sitagliptin.sdf,
Cefepime,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cefepime.sdf,
Glucosamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Glucosamine.sdf,
Masoprocol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Masoprocol.sdf,
Budesonide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Budesonide.sdf,
Amikacin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Amikacin.sdf,
Pirfenidone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pirfenidone.sdf,
Vinflunine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Vinflunine.sdf,
L_Glutamic_Acid,2GQG_one_chain_docking.pdb,ligand_sdf_files/L_Glutamic_Acid.sdf,
Oxiconazole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Oxiconazole.sdf,
Clarithromycin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Clarithromycin.sdf,
Pyrithione_Zinc,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pyrithione_Zinc.sdf,
PF_04971729,2GQG_one_chain_docking.pdb,ligand_sdf_files/PF_04971729.sdf,
Metipranolol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Metipranolol.sdf,
Gallium_nitrate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Gallium_nitrate.sdf,
Midazolam,2GQG_one_chain_docking.pdb,ligand_sdf_files/Midazolam.sdf,
Dermatan_sulfate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dermatan_sulfate.sdf,
Biolimus_a9,2GQG_one_chain_docking.pdb,ligand_sdf_files/Biolimus_a9.sdf,
Iopanoic_acid,2GQG_one_chain_docking.pdb,ligand_sdf_files/Iopanoic_acid.sdf,
Chlorpromazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Chlorpromazine.sdf,
Loperamide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Loperamide.sdf,
Pretomanid,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pretomanid.sdf,
Fondaparinux_sodium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Fondaparinux_sodium.sdf,
Sevoflurane,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sevoflurane.sdf,
Thiopental,2GQG_one_chain_docking.pdb,ligand_sdf_files/Thiopental.sdf,
Ketorolac,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ketorolac.sdf,
Menthol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Menthol.sdf,
Isosulfan_blue,2GQG_one_chain_docking.pdb,ligand_sdf_files/Isosulfan_blue.sdf,
Artesunate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Artesunate.sdf,
Tioconazole,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tioconazole.sdf,
ABT_335,2GQG_one_chain_docking.pdb,ligand_sdf_files/ABT_335.sdf,
Indacaterol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Indacaterol.sdf,
Gadoxetate_disodium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Gadoxetate_disodium.sdf,
Aminolevulinic_acid_hci,2GQG_one_chain_docking.pdb,ligand_sdf_files/Aminolevulinic_acid_hci.sdf,
Sodium_lactate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sodium_lactate.sdf,
Naloxone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Naloxone.sdf,
Mesna,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mesna.sdf,
Thalidomide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Thalidomide.sdf,
Ethopropazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ethopropazine.sdf,
Propentofylline_propionate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Propentofylline_propionate.sdf,
Decamethonium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Decamethonium.sdf,
Mebeverine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mebeverine.sdf,
GMDP,2GQG_one_chain_docking.pdb,ligand_sdf_files/GMDP.sdf,
Cladribine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cladribine.sdf,
Ethotoin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ethotoin.sdf,
Dimenhydrinate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dimenhydrinate.sdf,
Mestranol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mestranol.sdf,
Diphenylpyraline,2GQG_one_chain_docking.pdb,ligand_sdf_files/Diphenylpyraline.sdf,
Pirarubicin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Pirarubicin.sdf,
Isoetharine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Isoetharine.sdf,
Brimonidine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Brimonidine.sdf,
Methylscopolamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Methylscopolamine.sdf,
Tiropramide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tiropramide.sdf,
Cephalosporin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cephalosporin.sdf,
Quinestrol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Quinestrol.sdf,
Picrotoxin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Picrotoxin.sdf,
Conivaptan,2GQG_one_chain_docking.pdb,ligand_sdf_files/Conivaptan.sdf,
Nedaplatin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Nedaplatin.sdf,
Tedizolid,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tedizolid.sdf,
Vericiguat,2GQG_one_chain_docking.pdb,ligand_sdf_files/Vericiguat.sdf,
Oxytetracycline,2GQG_one_chain_docking.pdb,ligand_sdf_files/Oxytetracycline.sdf,
Etoricoxib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Etoricoxib.sdf,
Mianserin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Mianserin.sdf,
Flurazepam,2GQG_one_chain_docking.pdb,ligand_sdf_files/Flurazepam.sdf,
Ritodrine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ritodrine.sdf,
Oxyphenbutazone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Oxyphenbutazone.sdf,
Donepezil,2GQG_one_chain_docking.pdb,ligand_sdf_files/Donepezil.sdf,
Alpha_1_PI,2GQG_one_chain_docking.pdb,ligand_sdf_files/Alpha_1_PI.sdf,
Cetirizine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cetirizine.sdf,
Asciminib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Asciminib.sdf,
Proflavine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Proflavine.sdf,
Meperidine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Meperidine.sdf,
Merimepodib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Merimepodib.sdf,
Strontium_89,2GQG_one_chain_docking.pdb,ligand_sdf_files/Strontium_89.sdf,
Bromazepam,2GQG_one_chain_docking.pdb,ligand_sdf_files/Bromazepam.sdf,
Diethylstilbestrol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Diethylstilbestrol.sdf,
Phensuximide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Phensuximide.sdf,
Tobramycin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tobramycin.sdf,
Amiloride,2GQG_one_chain_docking.pdb,ligand_sdf_files/Amiloride.sdf,
Butethal,2GQG_one_chain_docking.pdb,ligand_sdf_files/Butethal.sdf,
Indigotindisulfonate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Indigotindisulfonate.sdf,
Sodium_Fluoride_F_18,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sodium_Fluoride_F_18.sdf,
Thiethylperazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Thiethylperazine.sdf,
Alpidem,2GQG_one_chain_docking.pdb,ligand_sdf_files/Alpidem.sdf,
Echothiophate_Iodide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Echothiophate_Iodide.sdf,
Vamorolone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Vamorolone.sdf,
Cerulenin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Cerulenin.sdf,
Lanthanum_carbonate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Lanthanum_carbonate.sdf,
Propericiazine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Propericiazine.sdf,
Epirubicin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Epirubicin.sdf,
Terazosin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Terazosin.sdf,
Carbachol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Carbachol.sdf,
Meloxicam,2GQG_one_chain_docking.pdb,ligand_sdf_files/Meloxicam.sdf,
Technetium__99m_Tc__bicisate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Technetium__99m_Tc__bicisate.sdf,
Capmatinib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Capmatinib.sdf,
Ciprofloxacin_dexamethasone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ciprofloxacin_dexamethasone.sdf,
Ioversol,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ioversol.sdf,
Telaprevir,2GQG_one_chain_docking.pdb,ligand_sdf_files/Telaprevir.sdf,
Praziquantel,2GQG_one_chain_docking.pdb,ligand_sdf_files/Praziquantel.sdf,
Sodium_thiosalicylate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sodium_thiosalicylate.sdf,
Darunavir,2GQG_one_chain_docking.pdb,ligand_sdf_files/Darunavir.sdf,
Technetium_Tc_99m_Mebrofenin_Kit,2GQG_one_chain_docking.pdb,ligand_sdf_files/Technetium_Tc_99m_Mebrofenin_Kit.sdf,
Ziprasidone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ziprasidone.sdf,
Argatroban,2GQG_one_chain_docking.pdb,ligand_sdf_files/Argatroban.sdf,
Dabrafenib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Dabrafenib.sdf,
Rolitetracycline,2GQG_one_chain_docking.pdb,ligand_sdf_files/Rolitetracycline.sdf,
Bicalutamide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Bicalutamide.sdf,
Liothyronine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Liothyronine.sdf,
Sunitinib,2GQG_one_chain_docking.pdb,ligand_sdf_files/Sunitinib.sdf,
Verapamil,2GQG_one_chain_docking.pdb,ligand_sdf_files/Verapamil.sdf,
Methoxsalen,2GQG_one_chain_docking.pdb,ligand_sdf_files/Methoxsalen.sdf,
Ethacrynate_Sodium,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ethacrynate_Sodium.sdf,
Diphenoxylate,2GQG_one_chain_docking.pdb,ligand_sdf_files/Diphenoxylate.sdf,
Hydroxyprogesterone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Hydroxyprogesterone.sdf,
Ceftazidime,2GQG_one_chain_docking.pdb,ligand_sdf_files/Ceftazidime.sdf,
Carboplatin,2GQG_one_chain_docking.pdb,ligand_sdf_files/Carboplatin.sdf,
Levocetirizine_dihydrochloride,2GQG_one_chain_docking.pdb,ligand_sdf_files/Levocetirizine_dihydrochloride.sdf,
Tetracycline,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tetracycline.sdf,
Quinethazone,2GQG_one_chain_docking.pdb,ligand_sdf_files/Quinethazone.sdf,
Rescinnamine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Rescinnamine.sdf,
Proguanil,2GQG_one_chain_docking.pdb,ligand_sdf_files/Proguanil.sdf,
Methylnaltrexone_bromide,2GQG_one_chain_docking.pdb,ligand_sdf_files/Methylnaltrexone_bromide.sdf,
Raloxifene,2GQG_one_chain_docking.pdb,ligand_sdf_files/Raloxifene.sdf,
Tasimelteon,2GQG_one_chain_docking.pdb,ligand_sdf_files/Tasimelteon.sdf,
Amoxapine,2GQG_one_chain_docking.pdb,ligand_sdf_files/Amoxapine.sdf,
Thiotepa,2GQG_one_chain_docking.pdb,ligand_sdf_files/Thiotepa.sdf,
Iron,2GQG_one_chain_docking.pdb,ligand_sdf_files/Iron.sdf,
